poi_id_center,center_poi,context_poi
4a66715ef964a5208dc81fe3,Food & Drink Shop,Church
4a66715ef964a5208dc81fe3,Food & Drink Shop,Bar
4a66715ef964a5208dc81fe3,Food & Drink Shop,Bar
4a66715ef964a5208dc81fe3,Food & Drink Shop,Mexican Restaurant
4a66715ef964a5208dc81fe3,Food & Drink Shop,Spanish Restaurant
40f1d480f964a5205b0a1fe3,Breakfast Spot,Government Building
40f1d480f964a5205b0a1fe3,American Restaurant,Government Building
40f1d480f964a5205b0a1fe3,Breakfast Spot,Bar
40f1d480f964a5205b0a1fe3,American Restaurant,Bar
40f1d480f964a5205b0a1fe3,Breakfast Spot,Theater
40f1d480f964a5205b0a1fe3,American Restaurant,Theater
40f1d480f964a5205b0a1fe3,Breakfast Spot,Church
40f1d480f964a5205b0a1fe3,American Restaurant,Church
40f1d480f964a5205b0a1fe3,Breakfast Spot,Bar
40f1d480f964a5205b0a1fe3,American Restaurant,Bar
40f1d480f964a5205b0a1fe3,Breakfast Spot,Bar
40f1d480f964a5205b0a1fe3,American Restaurant,Bar
40f1d480f964a5205b0a1fe3,Breakfast Spot,Mexican Restaurant
40f1d480f964a5205b0a1fe3,American Restaurant,Mexican Restaurant
40f1d480f964a5205b0a1fe3,Breakfast Spot,Spanish Restaurant
40f1d480f964a5205b0a1fe3,American Restaurant,Spanish Restaurant
40f1d480f964a5205b0a1fe3,Breakfast Spot,Bar
40f1d480f964a5205b0a1fe3,American Restaurant,Bar
4c6ecba7a437224bcaf530b1,Government Building,Bar
4c6ecba7a437224bcaf530b1,Government Building,Theater
4c6ecba7a437224bcaf530b1,Government Building,Church
4c6ecba7a437224bcaf530b1,Government Building,Bar
4c6ecba7a437224bcaf530b1,Government Building,Bar
4c6ecba7a437224bcaf530b1,Government Building,Mexican Restaurant
4c6ecba7a437224bcaf530b1,Government Building,Spanish Restaurant
4c6ecba7a437224bcaf530b1,Government Building,Bar
4c6ecba7a437224bcaf530b1,Government Building,BBQ Joint
40fc6080f964a520250b1fe3,Bar,Theater
40fc6080f964a520250b1fe3,Bar,Church
40fc6080f964a520250b1fe3,Bar,Mexican Restaurant
40fc6080f964a520250b1fe3,Bar,Spanish Restaurant
40fc6080f964a520250b1fe3,Bar,BBQ Joint
40fc6080f964a520250b1fe3,Bar,Office
4a0b05a7f964a520bb741fe3,Theater,Church
4a0b05a7f964a520bb741fe3,Theater,Bar
4a0b05a7f964a520bb741fe3,Theater,Bar
4a0b05a7f964a520bb741fe3,Theater,Mexican Restaurant
4a0b05a7f964a520bb741fe3,Theater,Spanish Restaurant
4a0b05a7f964a520bb741fe3,Theater,Bar
4a0b05a7f964a520bb741fe3,Theater,BBQ Joint
4a0b05a7f964a520bb741fe3,Theater,Office
4a0b05a7f964a520bb741fe3,Theater,Sandwich Place
4b526d05f964a520ab7c27e3,Church,Bar
4b526d05f964a520ab7c27e3,Church,Bar
4b526d05f964a520ab7c27e3,Church,Mexican Restaurant
4b526d05f964a520ab7c27e3,Church,Spanish Restaurant
4b526d05f964a520ab7c27e3,Church,Bar
4b526d05f964a520ab7c27e3,Church,BBQ Joint
4b526d05f964a520ab7c27e3,Church,Office
4b526d05f964a520ab7c27e3,Church,Sandwich Place
4b526d05f964a520ab7c27e3,Church,Tanning Salon
3fd66200f964a52081e71ee3,Bar,Mexican Restaurant
3fd66200f964a52081e71ee3,Bar,Spanish Restaurant
3fd66200f964a52081e71ee3,Bar,BBQ Joint
3fd66200f964a52081e71ee3,Bar,Office
3fd66200f964a52081e71ee3,Bar,Sandwich Place
3fd66200f964a52081e71ee3,Bar,Tanning Salon
3fd66200f964a52081e71ee3,Bar,Subway
42055e00f964a520681f1fe3,Bar,Mexican Restaurant
42055e00f964a520681f1fe3,Bar,Spanish Restaurant
42055e00f964a520681f1fe3,Bar,BBQ Joint
42055e00f964a520681f1fe3,Bar,Office
42055e00f964a520681f1fe3,Bar,Sandwich Place
42055e00f964a520681f1fe3,Bar,Tanning Salon
42055e00f964a520681f1fe3,Bar,Subway
42055e00f964a520681f1fe3,Bar,Cajun / Creole Restaurant
3fd66200f964a52044e31ee3,Mexican Restaurant,Spanish Restaurant
3fd66200f964a52044e31ee3,Mexican Restaurant,Bar
3fd66200f964a52044e31ee3,Mexican Restaurant,BBQ Joint
3fd66200f964a52044e31ee3,Mexican Restaurant,Office
3fd66200f964a52044e31ee3,Mexican Restaurant,Sandwich Place
3fd66200f964a52044e31ee3,Mexican Restaurant,Tanning Salon
3fd66200f964a52044e31ee3,Mexican Restaurant,Subway
3fd66200f964a52044e31ee3,Mexican Restaurant,Cajun / Creole Restaurant
3fd66200f964a52044e31ee3,Mexican Restaurant,Gym / Fitness Center
4c6dac3b10faa1439797ee68,Spanish Restaurant,Bar
4c6dac3b10faa1439797ee68,Spanish Restaurant,BBQ Joint
4c6dac3b10faa1439797ee68,Spanish Restaurant,Office
4c6dac3b10faa1439797ee68,Spanish Restaurant,Sandwich Place
4c6dac3b10faa1439797ee68,Spanish Restaurant,Tanning Salon
4c6dac3b10faa1439797ee68,Spanish Restaurant,Subway
4c6dac3b10faa1439797ee68,Spanish Restaurant,Cajun / Creole Restaurant
4c6dac3b10faa1439797ee68,Spanish Restaurant,Gym / Fitness Center
4c6dac3b10faa1439797ee68,Spanish Restaurant,Asian Restaurant
41fad200f964a5203f1f1fe3,Bar,BBQ Joint
41fad200f964a5203f1f1fe3,Bar,Office
41fad200f964a5203f1f1fe3,Bar,Sandwich Place
41fad200f964a5203f1f1fe3,Bar,Tanning Salon
41fad200f964a5203f1f1fe3,Bar,Subway
41fad200f964a5203f1f1fe3,Bar,Cajun / Creole Restaurant
41fad200f964a5203f1f1fe3,Bar,Gym / Fitness Center
41fad200f964a5203f1f1fe3,Bar,Asian Restaurant
4e57b22cfa76435f0bd2298f,BBQ Joint,Office
4e57b22cfa76435f0bd2298f,BBQ Joint,Sandwich Place
4e57b22cfa76435f0bd2298f,BBQ Joint,Tanning Salon
4e57b22cfa76435f0bd2298f,BBQ Joint,Subway
4e57b22cfa76435f0bd2298f,BBQ Joint,Cajun / Creole Restaurant
4e57b22cfa76435f0bd2298f,BBQ Joint,Gym / Fitness Center
4e57b22cfa76435f0bd2298f,BBQ Joint,Asian Restaurant
4e57b22cfa76435f0bd2298f,BBQ Joint,Bar
4e57b22cfa76435f0bd2298f,BBQ Joint,Plaza
4a83377df964a52064fa1fe3,Office,Sandwich Place
4a83377df964a52064fa1fe3,Office,Tanning Salon
4a83377df964a52064fa1fe3,Office,Subway
4a83377df964a52064fa1fe3,Office,Cajun / Creole Restaurant
4a83377df964a52064fa1fe3,Office,Gym / Fitness Center
4a83377df964a52064fa1fe3,Office,Asian Restaurant
4a83377df964a52064fa1fe3,Office,Bar
4a83377df964a52064fa1fe3,Office,Plaza
4a83377df964a52064fa1fe3,Office,Bar
4ddd0a8f1838306b821414a4,Sandwich Place,Tanning Salon
4ddd0a8f1838306b821414a4,Sandwich Place,Subway
4ddd0a8f1838306b821414a4,Sandwich Place,Cajun / Creole Restaurant
4ddd0a8f1838306b821414a4,Sandwich Place,Gym / Fitness Center
4ddd0a8f1838306b821414a4,Sandwich Place,Asian Restaurant
4ddd0a8f1838306b821414a4,Sandwich Place,Bar
4ddd0a8f1838306b821414a4,Sandwich Place,Plaza
4ddd0a8f1838306b821414a4,Sandwich Place,Bar
4ddd0a8f1838306b821414a4,Sandwich Place,Department Store
4c4b6a2ff7cc1b8d5565d83f,Tanning Salon,Subway
4c4b6a2ff7cc1b8d5565d83f,Tanning Salon,Cajun / Creole Restaurant
4c4b6a2ff7cc1b8d5565d83f,Tanning Salon,Gym / Fitness Center
4c4b6a2ff7cc1b8d5565d83f,Tanning Salon,Asian Restaurant
4c4b6a2ff7cc1b8d5565d83f,Tanning Salon,Bar
4c4b6a2ff7cc1b8d5565d83f,Tanning Salon,Plaza
4c4b6a2ff7cc1b8d5565d83f,Tanning Salon,Bar
4c4b6a2ff7cc1b8d5565d83f,Tanning Salon,Department Store
4c4b6a2ff7cc1b8d5565d83f,Tanning Salon,Chinese Restaurant
4ad7a8d9f964a520640d21e3,Subway,Cajun / Creole Restaurant
4ad7a8d9f964a520640d21e3,Subway,Gym / Fitness Center
4ad7a8d9f964a520640d21e3,Subway,Asian Restaurant
4ad7a8d9f964a520640d21e3,Subway,Bar
4ad7a8d9f964a520640d21e3,Subway,Plaza
4ad7a8d9f964a520640d21e3,Subway,Bar
4ad7a8d9f964a520640d21e3,Subway,Department Store
4ad7a8d9f964a520640d21e3,Subway,Chinese Restaurant
4ad7a8d9f964a520640d21e3,Subway,Bar
3fd66200f964a5207dea1ee3,Cajun / Creole Restaurant,Gym / Fitness Center
3fd66200f964a5207dea1ee3,Cajun / Creole Restaurant,Asian Restaurant
3fd66200f964a5207dea1ee3,Cajun / Creole Restaurant,Bar
3fd66200f964a5207dea1ee3,Cajun / Creole Restaurant,Plaza
3fd66200f964a5207dea1ee3,Cajun / Creole Restaurant,Bar
3fd66200f964a5207dea1ee3,Cajun / Creole Restaurant,Department Store
3fd66200f964a5207dea1ee3,Cajun / Creole Restaurant,Chinese Restaurant
3fd66200f964a5207dea1ee3,Cajun / Creole Restaurant,Bar
3fd66200f964a5207dea1ee3,Cajun / Creole Restaurant,Music Venue
4c450ab2f799e21e24c3aea2,Gym / Fitness Center,Asian Restaurant
4c450ab2f799e21e24c3aea2,Gym / Fitness Center,Bar
4c450ab2f799e21e24c3aea2,Gym / Fitness Center,Plaza
4c450ab2f799e21e24c3aea2,Gym / Fitness Center,Bar
4c450ab2f799e21e24c3aea2,Gym / Fitness Center,Department Store
4c450ab2f799e21e24c3aea2,Gym / Fitness Center,Chinese Restaurant
4c450ab2f799e21e24c3aea2,Gym / Fitness Center,Bar
4c450ab2f799e21e24c3aea2,Gym / Fitness Center,Music Venue
40cf8d80f964a52033011fe3,Asian Restaurant,Bar
40cf8d80f964a52033011fe3,Asian Restaurant,Plaza
40cf8d80f964a52033011fe3,Asian Restaurant,Bar
40cf8d80f964a52033011fe3,Asian Restaurant,Department Store
40cf8d80f964a52033011fe3,Asian Restaurant,Chinese Restaurant
40cf8d80f964a52033011fe3,Asian Restaurant,Bar
40cf8d80f964a52033011fe3,Asian Restaurant,Music Venue
40cf8d80f964a52033011fe3,Asian Restaurant,Gym / Fitness Center
40cf8d80f964a52033011fe3,Asian Restaurant,Residential Building (Apartment / Condo)
3fd66200f964a52044e81ee3,Bar,Plaza
3fd66200f964a52044e81ee3,Bar,Department Store
3fd66200f964a52044e81ee3,Bar,Chinese Restaurant
3fd66200f964a52044e81ee3,Bar,Music Venue
3fd66200f964a52044e81ee3,Bar,Gym / Fitness Center
3fd66200f964a52044e81ee3,Bar,Residential Building (Apartment / Condo)
3fd66200f964a52044e81ee3,Bar,School
4a673d8ef964a52007c91fe3,Plaza,Bar
4a673d8ef964a52007c91fe3,Plaza,Department Store
4a673d8ef964a52007c91fe3,Plaza,Chinese Restaurant
4a673d8ef964a52007c91fe3,Plaza,Bar
4a673d8ef964a52007c91fe3,Plaza,Music Venue
4a673d8ef964a52007c91fe3,Plaza,Gym / Fitness Center
4a673d8ef964a52007c91fe3,Plaza,Residential Building (Apartment / Condo)
4a673d8ef964a52007c91fe3,Plaza,School
4a673d8ef964a52007c91fe3,Plaza,Office
4d25497a903c8cfadc33cd25,Bar,Department Store
4d25497a903c8cfadc33cd25,Bar,Chinese Restaurant
4d25497a903c8cfadc33cd25,Bar,Music Venue
4d25497a903c8cfadc33cd25,Bar,Gym / Fitness Center
4d25497a903c8cfadc33cd25,Bar,Residential Building (Apartment / Condo)
4d25497a903c8cfadc33cd25,Bar,School
4d25497a903c8cfadc33cd25,Bar,Office
4d25497a903c8cfadc33cd25,Bar,Food & Drink Shop
4a0eb511f964a520ea751fe3,Department Store,Chinese Restaurant
4a0eb511f964a520ea751fe3,Department Store,Bar
4a0eb511f964a520ea751fe3,Department Store,Music Venue
4a0eb511f964a520ea751fe3,Department Store,Gym / Fitness Center
4a0eb511f964a520ea751fe3,Department Store,Residential Building (Apartment / Condo)
4a0eb511f964a520ea751fe3,Department Store,School
4a0eb511f964a520ea751fe3,Department Store,Office
4a0eb511f964a520ea751fe3,Department Store,Food & Drink Shop
4a0eb511f964a520ea751fe3,Department Store,College Academic Building
4a304695f964a52044991fe3,Chinese Restaurant,Bar
4a304695f964a52044991fe3,Chinese Restaurant,Music Venue
4a304695f964a52044991fe3,Chinese Restaurant,Gym / Fitness Center
4a304695f964a52044991fe3,Chinese Restaurant,Residential Building (Apartment / Condo)
4a304695f964a52044991fe3,Chinese Restaurant,School
4a304695f964a52044991fe3,Chinese Restaurant,Office
4a304695f964a52044991fe3,Chinese Restaurant,Food & Drink Shop
4a304695f964a52044991fe3,Chinese Restaurant,College Academic Building
4a304695f964a52044991fe3,Chinese Restaurant,Bar
44e4541df964a52051371fe3,Bar,Music Venue
44e4541df964a52051371fe3,Bar,Gym / Fitness Center
44e4541df964a52051371fe3,Bar,Residential Building (Apartment / Condo)
44e4541df964a52051371fe3,Bar,School
44e4541df964a52051371fe3,Bar,Office
44e4541df964a52051371fe3,Bar,Food & Drink Shop
44e4541df964a52051371fe3,Bar,College Academic Building
44e4541df964a52051371fe3,Bar,Jewelry Store
3fd66200f964a520dce31ee3,Music Venue,Gym / Fitness Center
3fd66200f964a520dce31ee3,Music Venue,Residential Building (Apartment / Condo)
3fd66200f964a520dce31ee3,Music Venue,School
3fd66200f964a520dce31ee3,Music Venue,Office
3fd66200f964a520dce31ee3,Music Venue,Food & Drink Shop
3fd66200f964a520dce31ee3,Music Venue,College Academic Building
3fd66200f964a520dce31ee3,Music Venue,Bar
3fd66200f964a520dce31ee3,Music Venue,Jewelry Store
3fd66200f964a520dce31ee3,Music Venue,Subway
4a9fe58bf964a5207e3d20e3,Gym / Fitness Center,Residential Building (Apartment / Condo)
4a9fe58bf964a5207e3d20e3,Gym / Fitness Center,School
4a9fe58bf964a5207e3d20e3,Gym / Fitness Center,Office
4a9fe58bf964a5207e3d20e3,Gym / Fitness Center,Food & Drink Shop
4a9fe58bf964a5207e3d20e3,Gym / Fitness Center,College Academic Building
4a9fe58bf964a5207e3d20e3,Gym / Fitness Center,Bar
4a9fe58bf964a5207e3d20e3,Gym / Fitness Center,Jewelry Store
4a9fe58bf964a5207e3d20e3,Gym / Fitness Center,Subway
4a9fe58bf964a5207e3d20e3,Gym / Fitness Center,Event Space
4e4f96fe483bb770491139a8,Residential Building (Apartment / Condo),School
4e4f96fe483bb770491139a8,Residential Building (Apartment / Condo),Office
4e4f96fe483bb770491139a8,Residential Building (Apartment / Condo),Food & Drink Shop
4e4f96fe483bb770491139a8,Residential Building (Apartment / Condo),College Academic Building
4e4f96fe483bb770491139a8,Residential Building (Apartment / Condo),Bar
4e4f96fe483bb770491139a8,Residential Building (Apartment / Condo),Jewelry Store
4e4f96fe483bb770491139a8,Residential Building (Apartment / Condo),Subway
4e4f96fe483bb770491139a8,Residential Building (Apartment / Condo),Event Space
4e4f96fe483bb770491139a8,Residential Building (Apartment / Condo),General Travel
4e4f96fe483bb770491139a8,Residential Building (Apartment / Condo),City
4d9ca3097958f04d7c0004fa,School,Office
4d9ca3097958f04d7c0004fa,School,Food & Drink Shop
4d9ca3097958f04d7c0004fa,School,College Academic Building
4d9ca3097958f04d7c0004fa,School,Bar
4d9ca3097958f04d7c0004fa,School,Jewelry Store
4d9ca3097958f04d7c0004fa,School,Subway
4d9ca3097958f04d7c0004fa,School,Event Space
4d9ca3097958f04d7c0004fa,School,General Travel
4d9ca3097958f04d7c0004fa,School,City
4d9ca3097958f04d7c0004fa,School,Government Building
4dda6c281f6ee146836984f4,Office,Food & Drink Shop
4dda6c281f6ee146836984f4,Office,College Academic Building
4dda6c281f6ee146836984f4,Office,Bar
4dda6c281f6ee146836984f4,Office,Jewelry Store
4dda6c281f6ee146836984f4,Office,Subway
4dda6c281f6ee146836984f4,Office,Event Space
4dda6c281f6ee146836984f4,Office,General Travel
4dda6c281f6ee146836984f4,Office,City
4dda6c281f6ee146836984f4,Office,Government Building
4dda6c281f6ee146836984f4,Office,Neighborhood
4aa68df2f964a5202a4a20e3,Food & Drink Shop,College Academic Building
4aa68df2f964a5202a4a20e3,Food & Drink Shop,Bar
4aa68df2f964a5202a4a20e3,Food & Drink Shop,Jewelry Store
4aa68df2f964a5202a4a20e3,Food & Drink Shop,Subway
4aa68df2f964a5202a4a20e3,Food & Drink Shop,Event Space
4aa68df2f964a5202a4a20e3,Food & Drink Shop,General Travel
4aa68df2f964a5202a4a20e3,Food & Drink Shop,City
4aa68df2f964a5202a4a20e3,Food & Drink Shop,Government Building
4aa68df2f964a5202a4a20e3,Food & Drink Shop,Neighborhood
4aa68df2f964a5202a4a20e3,Food & Drink Shop,Other Great Outdoors
4aa68df2f964a5202a4a20e3,Food & Drink Shop,City
4b4c87f3f964a5204bb526e3,College Academic Building,Bar
4b4c87f3f964a5204bb526e3,College Academic Building,Jewelry Store
4b4c87f3f964a5204bb526e3,College Academic Building,Subway
4b4c87f3f964a5204bb526e3,College Academic Building,Event Space
4b4c87f3f964a5204bb526e3,College Academic Building,General Travel
4b4c87f3f964a5204bb526e3,College Academic Building,City
4b4c87f3f964a5204bb526e3,College Academic Building,Government Building
4b4c87f3f964a5204bb526e3,College Academic Building,Neighborhood
4b4c87f3f964a5204bb526e3,College Academic Building,Other Great Outdoors
4b4c87f3f964a5204bb526e3,College Academic Building,City
4b4c87f3f964a5204bb526e3,College Academic Building,Parking
46cbd4edf964a520344a1fe3,Bar,Jewelry Store
46cbd4edf964a520344a1fe3,Bar,Subway
46cbd4edf964a520344a1fe3,Bar,Event Space
46cbd4edf964a520344a1fe3,Bar,General Travel
46cbd4edf964a520344a1fe3,Bar,City
46cbd4edf964a520344a1fe3,Bar,Government Building
46cbd4edf964a520344a1fe3,Bar,Neighborhood
46cbd4edf964a520344a1fe3,Bar,Other Great Outdoors
46cbd4edf964a520344a1fe3,Bar,City
46cbd4edf964a520344a1fe3,Bar,Parking
46cbd4edf964a520344a1fe3,Bar,School
4afdf14df964a520412c22e3,Jewelry Store,Subway
4afdf14df964a520412c22e3,Jewelry Store,Event Space
4afdf14df964a520412c22e3,Jewelry Store,General Travel
4afdf14df964a520412c22e3,Jewelry Store,City
4afdf14df964a520412c22e3,Jewelry Store,Government Building
4afdf14df964a520412c22e3,Jewelry Store,Neighborhood
4afdf14df964a520412c22e3,Jewelry Store,Other Great Outdoors
4afdf14df964a520412c22e3,Jewelry Store,City
4afdf14df964a520412c22e3,Jewelry Store,Parking
4afdf14df964a520412c22e3,Jewelry Store,School
4afdf14df964a520412c22e3,Jewelry Store,Music Venue
4af180a2f964a52027e121e3,Subway,Event Space
4af180a2f964a52027e121e3,Subway,General Travel
4af180a2f964a52027e121e3,Subway,City
4af180a2f964a52027e121e3,Subway,Government Building
4af180a2f964a52027e121e3,Subway,Neighborhood
4af180a2f964a52027e121e3,Subway,Other Great Outdoors
4af180a2f964a52027e121e3,Subway,City
4af180a2f964a52027e121e3,Subway,Parking
4af180a2f964a52027e121e3,Subway,School
4af180a2f964a52027e121e3,Subway,Music Venue
4af180a2f964a52027e121e3,Subway,Government Building
4f858f16e4b062a5567c12c4,Event Space,General Travel
4f858f16e4b062a5567c12c4,Event Space,City
4f858f16e4b062a5567c12c4,Event Space,Government Building
4f858f16e4b062a5567c12c4,Event Space,Neighborhood
4f858f16e4b062a5567c12c4,Event Space,Other Great Outdoors
4f858f16e4b062a5567c12c4,Event Space,City
4f858f16e4b062a5567c12c4,Event Space,Parking
4f858f16e4b062a5567c12c4,Event Space,School
4f858f16e4b062a5567c12c4,Event Space,Music Venue
4f858f16e4b062a5567c12c4,Event Space,Government Building
4f858f16e4b062a5567c12c4,Event Space,University
4e54305d22710ebb5a878664,General Travel,Government Building
4e54305d22710ebb5a878664,City,Government Building
4e54305d22710ebb5a878664,General Travel,Neighborhood
4e54305d22710ebb5a878664,City,Neighborhood
4e54305d22710ebb5a878664,General Travel,Other Great Outdoors
4e54305d22710ebb5a878664,General Travel,City
4e54305d22710ebb5a878664,City,Other Great Outdoors
4e54305d22710ebb5a878664,General Travel,Parking
4e54305d22710ebb5a878664,City,Parking
4e54305d22710ebb5a878664,General Travel,School
4e54305d22710ebb5a878664,City,School
4e54305d22710ebb5a878664,General Travel,Music Venue
4e54305d22710ebb5a878664,City,Music Venue
4e54305d22710ebb5a878664,General Travel,Government Building
4e54305d22710ebb5a878664,City,Government Building
4e54305d22710ebb5a878664,General Travel,University
4e54305d22710ebb5a878664,City,University
4e54305d22710ebb5a878664,General Travel,Subway
4e54305d22710ebb5a878664,City,Subway
4bd5803a4e32d13a7be0c080,Government Building,Neighborhood
4bd5803a4e32d13a7be0c080,Government Building,Other Great Outdoors
4bd5803a4e32d13a7be0c080,Government Building,City
4bd5803a4e32d13a7be0c080,Government Building,Parking
4bd5803a4e32d13a7be0c080,Government Building,School
4bd5803a4e32d13a7be0c080,Government Building,Music Venue
4bd5803a4e32d13a7be0c080,Government Building,University
4bd5803a4e32d13a7be0c080,Government Building,Subway
4bd5803a4e32d13a7be0c080,Government Building,Road
4c3725790a71c9b60a3f3ec9,Neighborhood,Other Great Outdoors
4c3725790a71c9b60a3f3ec9,Neighborhood,City
4c3725790a71c9b60a3f3ec9,Neighborhood,Parking
4c3725790a71c9b60a3f3ec9,Neighborhood,School
4c3725790a71c9b60a3f3ec9,Neighborhood,Music Venue
4c3725790a71c9b60a3f3ec9,Neighborhood,Government Building
4c3725790a71c9b60a3f3ec9,Neighborhood,University
4c3725790a71c9b60a3f3ec9,Neighborhood,Subway
4c3725790a71c9b60a3f3ec9,Neighborhood,Road
4c3725790a71c9b60a3f3ec9,Neighborhood,Sandwich Place
4e628332d22d509a39a9a788,Other Great Outdoors,Parking
4e628332d22d509a39a9a788,City,Parking
4e628332d22d509a39a9a788,Other Great Outdoors,School
4e628332d22d509a39a9a788,City,School
4e628332d22d509a39a9a788,Other Great Outdoors,Music Venue
4e628332d22d509a39a9a788,City,Music Venue
4e628332d22d509a39a9a788,Other Great Outdoors,Government Building
4e628332d22d509a39a9a788,City,Government Building
4e628332d22d509a39a9a788,Other Great Outdoors,University
4e628332d22d509a39a9a788,City,University
4e628332d22d509a39a9a788,Other Great Outdoors,Subway
4e628332d22d509a39a9a788,City,Subway
4e628332d22d509a39a9a788,Other Great Outdoors,Road
4e628332d22d509a39a9a788,City,Road
4e628332d22d509a39a9a788,Other Great Outdoors,Sandwich Place
4e628332d22d509a39a9a788,City,Sandwich Place
4e628332d22d509a39a9a788,Other Great Outdoors,Office
4e628332d22d509a39a9a788,City,Office
4f8c801fe4b0e5ed774c0951,Parking,School
4f8c801fe4b0e5ed774c0951,Parking,Music Venue
4f8c801fe4b0e5ed774c0951,Parking,Government Building
4f8c801fe4b0e5ed774c0951,Parking,University
4f8c801fe4b0e5ed774c0951,Parking,Subway
4f8c801fe4b0e5ed774c0951,Parking,Road
4f8c801fe4b0e5ed774c0951,Parking,Sandwich Place
4f8c801fe4b0e5ed774c0951,Parking,Office
4f8c801fe4b0e5ed774c0951,Parking,Drugstore / Pharmacy
4ee5f8aae30005f8b940b177,School,Music Venue
4ee5f8aae30005f8b940b177,School,Government Building
4ee5f8aae30005f8b940b177,School,University
4ee5f8aae30005f8b940b177,School,Subway
4ee5f8aae30005f8b940b177,School,Road
4ee5f8aae30005f8b940b177,School,Sandwich Place
4ee5f8aae30005f8b940b177,School,Office
4ee5f8aae30005f8b940b177,School,Drugstore / Pharmacy
4ee5f8aae30005f8b940b177,School,Furniture / Home Store
4c1538367f7f2d7fb620e268,Music Venue,Government Building
4c1538367f7f2d7fb620e268,Music Venue,University
4c1538367f7f2d7fb620e268,Music Venue,Subway
4c1538367f7f2d7fb620e268,Music Venue,Road
4c1538367f7f2d7fb620e268,Music Venue,Sandwich Place
4c1538367f7f2d7fb620e268,Music Venue,Office
4c1538367f7f2d7fb620e268,Music Venue,Drugstore / Pharmacy
4c1538367f7f2d7fb620e268,Music Venue,Furniture / Home Store
4c1538367f7f2d7fb620e268,Music Venue,Bar
4d88e89226a36ea81a63d5ad,Government Building,University
4d88e89226a36ea81a63d5ad,Government Building,Subway
4d88e89226a36ea81a63d5ad,Government Building,Road
4d88e89226a36ea81a63d5ad,Government Building,Sandwich Place
4d88e89226a36ea81a63d5ad,Government Building,Office
4d88e89226a36ea81a63d5ad,Government Building,Drugstore / Pharmacy
4d88e89226a36ea81a63d5ad,Government Building,Furniture / Home Store
4d88e89226a36ea81a63d5ad,Government Building,Bar
4d88e89226a36ea81a63d5ad,Government Building,Mall
4b08d5d9f964a520c91223e3,University,Subway
4b08d5d9f964a520c91223e3,University,Road
4b08d5d9f964a520c91223e3,University,Sandwich Place
4b08d5d9f964a520c91223e3,University,Office
4b08d5d9f964a520c91223e3,University,Drugstore / Pharmacy
4b08d5d9f964a520c91223e3,University,Furniture / Home Store
4b08d5d9f964a520c91223e3,University,Bar
4b08d5d9f964a520c91223e3,University,Mall
4b08d5d9f964a520c91223e3,University,Road
4e5ff72645ddda35287c6f34,Subway,Road
4e5ff72645ddda35287c6f34,Subway,Sandwich Place
4e5ff72645ddda35287c6f34,Subway,Office
4e5ff72645ddda35287c6f34,Subway,Drugstore / Pharmacy
4e5ff72645ddda35287c6f34,Subway,Furniture / Home Store
4e5ff72645ddda35287c6f34,Subway,Bar
4e5ff72645ddda35287c6f34,Subway,Mall
4e5ff72645ddda35287c6f34,Subway,Road
4e5ff72645ddda35287c6f34,Subway,Building
4bf704e8b182c9b69bf5745a,Road,Sandwich Place
4bf704e8b182c9b69bf5745a,Road,Office
4bf704e8b182c9b69bf5745a,Road,Drugstore / Pharmacy
4bf704e8b182c9b69bf5745a,Road,Furniture / Home Store
4bf704e8b182c9b69bf5745a,Road,Bar
4bf704e8b182c9b69bf5745a,Road,Mall
4bf704e8b182c9b69bf5745a,Road,Building
4bf704e8b182c9b69bf5745a,Road,Tea Room
4b395c58f964a5204e5b25e3,Sandwich Place,Office
4b395c58f964a5204e5b25e3,Sandwich Place,Drugstore / Pharmacy
4b395c58f964a5204e5b25e3,Sandwich Place,Furniture / Home Store
4b395c58f964a5204e5b25e3,Sandwich Place,Bar
4b395c58f964a5204e5b25e3,Sandwich Place,Mall
4b395c58f964a5204e5b25e3,Sandwich Place,Road
4b395c58f964a5204e5b25e3,Sandwich Place,Building
4b395c58f964a5204e5b25e3,Sandwich Place,Tea Room
4b395c58f964a5204e5b25e3,Sandwich Place,Bus Station
4b55fb4af964a5203efa27e3,Office,Drugstore / Pharmacy
4b55fb4af964a5203efa27e3,Office,Furniture / Home Store
4b55fb4af964a5203efa27e3,Office,Bar
4b55fb4af964a5203efa27e3,Office,Mall
4b55fb4af964a5203efa27e3,Office,Road
4b55fb4af964a5203efa27e3,Office,Building
4b55fb4af964a5203efa27e3,Office,Tea Room
4b55fb4af964a5203efa27e3,Office,Bus Station
4b55fb4af964a5203efa27e3,Office,Home (private)
4b85704ff964a520f25d31e3,Drugstore / Pharmacy,Furniture / Home Store
4b85704ff964a520f25d31e3,Drugstore / Pharmacy,Bar
4b85704ff964a520f25d31e3,Drugstore / Pharmacy,Mall
4b85704ff964a520f25d31e3,Drugstore / Pharmacy,Road
4b85704ff964a520f25d31e3,Drugstore / Pharmacy,Building
4b85704ff964a520f25d31e3,Drugstore / Pharmacy,Tea Room
4b85704ff964a520f25d31e3,Drugstore / Pharmacy,Bus Station
4b85704ff964a520f25d31e3,Drugstore / Pharmacy,Home (private)
4b85704ff964a520f25d31e3,Drugstore / Pharmacy,Other Great Outdoors
4e30464e7d8bf59d291f2ac5,Furniture / Home Store,Bar
4e30464e7d8bf59d291f2ac5,Furniture / Home Store,Mall
